NAME	InducerComp_10x_RF_AT_-IFI
VAR	annotator	inducer	ontology	classifier
OUT	1	0	0.5583	0.4417
OUT	1	0	0.5583	0.4417
OUT	1	0	0.5583	0.4417
OUT	0	0	0.5894	0.4106
OUT	1	1	0.0055	0.9945
OUT	1	1	0.2783	0.7217
OUT	0	0	0.5583	0.4417
OUT	0	0	0.5894	0.4106
OUT	0	0	0.5894	0.4106
OUT	0	1	0.2783	0.7217
OUT	1	0	0.5894	0.4106
OUT	1	0	0.5583	0.4417
OUT	1	0	0.5894	0.4106
OUT	0	0	0.5583	0.4417
OUT	0	0	0.5583	0.4417
OUT	0	0	0.5583	0.4417
OUT	0	0	0.5583	0.4417
OUT	1	0	0.5583	0.4417
OUT	0	0	0.5583	0.4417
OUT	0	0	0.5894	0.4106
OUT	1	0	0.6991	0.3009
OUT	0	0	0.5583	0.4417
OUT	1	1	0.2783	0.7217
OUT	0	0	0.5583	0.4417
OUT	1	1	0.2783	0.7217
OUT	0	0	0.5583	0.4417
OUT	1	0	0.5583	0.4417
OUT	0	0	0.5583	0.4417
OUT	0	0	0.5583	0.4417
OUT	0	0	0.5583	0.4417
OUT	1	0	0.5583	0.4417
OUT	1	0	0.5583	0.4417
OUT	1	0	0.5583	0.4417
OUT	0	1	0.2783	0.7217
OUT	0	0	0.5894	0.4106
OUT	1	0	0.5894	0.4106
OUT	0	0	0.5583	0.4417
OUT	0	0	0.5583	0.4417
OUT	1	0	0.5583	0.4417
OUT	1	0	0.5583	0.4417
OUT	0	0	0.5583	0.4417
OUT	0	0	0.5583	0.4417
OUT	0	0	0.5583	0.4417
OUT	0	0	0.5583	0.4417
OUT	0	0	0.5894	0.4106
OUT	1	1	0.1210	0.8790
OUT	0	0	0.5583	0.4417
OUT	1	0	0.5583	0.4417
OUT	0	0	0.5894	0.4106
OUT	1	0	0.5583	0.4417
OUT	1	0	0.5583	0.4417
OUT	1	0	0.5583	0.4417
OUT	0	0	0.5583	0.4417
OUT	1	1	0.1210	0.8790
OUT	1	0	0.5583	0.4417
OUT	1	1	0.2783	0.7217
OUT	1	0	0.5583	0.4417
OUT	1	0	0.5583	0.4417
OUT	0	0	0.5583	0.4417
OUT	0	0	0.5583	0.4417
OUT	1	0	0.5583	0.4417
OUT	1	0	0.5583	0.4417
OUT	1	0	0.5894	0.4106
OUT	0	0	0.5894	0.4106
OUT	1	0	0.5583	0.4417
OUT	0	1	0.2783	0.7217
OUT	0	0	0.5583	0.4417
OUT	0	0	0.5583	0.4417
OUT	0	0	0.5583	0.4417
OUT	0	0	0.5583	0.4417
OUT	1	1	0.0055	0.9945
OUT	0	0	0.5583	0.4417
OUT	1	0	0.5583	0.4417
OUT	1	1	0.3048	0.6952
OUT	0	0	0.5894	0.4106
OUT	0	0	0.5583	0.4417
OUT	0	0	0.5583	0.4417
OUT	0	1	0.2783	0.7217
OUT	0	0	0.5583	0.4417
OUT	1	0	0.5583	0.4417
OUT	0	0	0.5583	0.4417
OUT	0	0	0.5583	0.4417
OUT	0	0	0.8772	0.1228
OUT	1	1	0.2783	0.7217
OUT	1	0	0.5583	0.4417
OUT	0	0	0.5583	0.4417
OUT	1	1	0.3048	0.6952
OUT	0	0	0.5583	0.4417
OUT	1	0	0.5583	0.4417
OUT	1	1	0.0000	1.0000
OUT	0	0	0.5583	0.4417
OUT	1	0	0.5583	0.4417
OUT	1	0	0.5583	0.4417
OUT	0	0	0.5894	0.4106
OUT	0	0	0.5583	0.4417
RES
OUT	0	0	0.5684	0.4316
OUT	1	0	0.5684	0.4316
OUT	1	0	0.5684	0.4316
OUT	0	0	0.5984	0.4016
OUT	0	0	0.5684	0.4316
OUT	1	1	0.0000	1.0000
OUT	0	0	0.5684	0.4316
OUT	0	0	0.5684	0.4316
OUT	1	0	0.5684	0.4316
OUT	0	0	0.5684	0.4316
OUT	0	0	0.5984	0.4016
OUT	0	0	0.5684	0.4316
OUT	1	0	0.5684	0.4316
OUT	0	0	0.5684	0.4316
OUT	1	0	0.5984	0.4016
OUT	0	0	0.5684	0.4316
OUT	1	0	0.5684	0.4316
OUT	0	0	0.5684	0.4316
OUT	1	0	0.5684	0.4316
OUT	0	0	0.5684	0.4316
OUT	0	1	0.2755	0.7245
OUT	1	1	0.2755	0.7245
OUT	1	0	0.5984	0.4016
OUT	1	0	0.5684	0.4316
OUT	1	0	0.5684	0.4316
OUT	0	0	0.5984	0.4016
OUT	0	0	0.5684	0.4316
OUT	1	0	0.5684	0.4316
OUT	0	0	0.5684	0.4316
OUT	0	1	0.2755	0.7245
OUT	0	0	0.5684	0.4316
OUT	0	0	0.5684	0.4316
OUT	1	0	0.5684	0.4316
OUT	1	0	0.5684	0.4316
OUT	1	1	0.0000	1.0000
OUT	1	0	0.5684	0.4316
OUT	1	0	0.5684	0.4316
OUT	1	0	0.5984	0.4016
OUT	1	0	0.5684	0.4316
OUT	1	0	0.5684	0.4316
OUT	1	1	0.1493	0.8507
OUT	1	0	0.5684	0.4316
OUT	0	1	0.2755	0.7245
OUT	0	1	0.2755	0.7245
OUT	1	0	0.5684	0.4316
OUT	1	0	0.5984	0.4016
OUT	1	1	0.2709	0.7291
OUT	1	0	0.5684	0.4316
OUT	0	0	0.5684	0.4316
OUT	0	0	0.5984	0.4016
OUT	0	0	0.5684	0.4316
OUT	0	0	0.5684	0.4316
OUT	0	0	0.5684	0.4316
OUT	0	0	0.5684	0.4316
OUT	0	0	0.5984	0.4016
OUT	1	1	0.0000	1.0000
OUT	0	0	0.5684	0.4316
OUT	1	1	0.1139	0.8861
OUT	1	1	0.2755	0.7245
OUT	1	0	0.5684	0.4316
OUT	1	1	0.1503	0.8497
OUT	0	0	0.5684	0.4316
OUT	1	0	0.5684	0.4316
OUT	0	0	0.5684	0.4316
OUT	0	0	0.5684	0.4316
OUT	1	1	0.2755	0.7245
OUT	1	0	0.5684	0.4316
OUT	1	1	0.2755	0.7245
OUT	1	0	0.6759	0.3241
OUT	0	0	0.5684	0.4316
OUT	1	0	0.5684	0.4316
OUT	0	0	0.5684	0.4316
OUT	1	0	0.5684	0.4316
OUT	0	0	0.5684	0.4316
OUT	0	0	0.5684	0.4316
OUT	1	0	0.5684	0.4316
OUT	1	0	0.5684	0.4316
OUT	1	0	0.5684	0.4316
OUT	0	0	0.5684	0.4316
OUT	1	0	0.5984	0.4016
OUT	0	0	0.5984	0.4016
OUT	1	0	0.5984	0.4016
OUT	1	1	0.2755	0.7245
OUT	1	1	0.2755	0.7245
OUT	1	0	0.5684	0.4316
OUT	0	0	0.5684	0.4316
OUT	0	0	0.5684	0.4316
OUT	0	0	0.5684	0.4316
OUT	0	0	0.5684	0.4316
OUT	1	1	0.2755	0.7245
OUT	0	0	0.5984	0.4016
OUT	0	0	0.5684	0.4316
OUT	1	0	0.5684	0.4316
OUT	0	0	0.5684	0.4316
OUT	0	0	0.5684	0.4316
OUT	1	0	0.5684	0.4316
OUT	1	0	0.5684	0.4316
OUT	1	0	0.5684	0.4316
OUT	0	0	0.5684	0.4316
OUT	0	0	0.5984	0.4016
OUT	1	0	0.5684	0.4316
OUT	1	1	0.2755	0.7245
OUT	0	0	0.5684	0.4316
OUT	0	0	0.5984	0.4016
OUT	0	1	0.2755	0.7245
OUT	1	0	0.5684	0.4316
OUT	1	0	0.5684	0.4316
OUT	1	0	0.5684	0.4316
RES
OUT	1	1	0.2768	0.7232
OUT	0	0	0.5906	0.4094
OUT	0	0	0.5603	0.4397
OUT	1	1	0.1358	0.8642
OUT	1	0	0.5603	0.4397
OUT	1	0	0.5603	0.4397
OUT	1	0	0.5603	0.4397
OUT	1	0	0.5603	0.4397
OUT	1	0	0.5603	0.4397
OUT	0	0	0.5906	0.4094
OUT	0	0	0.5603	0.4397
OUT	1	1	0.2768	0.7232
OUT	1	0	0.5603	0.4397
OUT	1	1	0.2768	0.7232
OUT	1	0	0.5603	0.4397
OUT	0	0	0.5603	0.4397
OUT	0	0	0.5603	0.4397
OUT	0	0	0.5603	0.4397
OUT	0	0	0.5603	0.4397
OUT	0	1	0.0765	0.9235
OUT	0	0	0.5603	0.4397
OUT	1	0	0.5603	0.4397
OUT	1	0	0.5603	0.4397
OUT	0	0	0.5603	0.4397
OUT	1	0	0.5603	0.4397
OUT	1	0	0.5603	0.4397
OUT	1	0	0.5603	0.4397
OUT	0	0	0.5603	0.4397
OUT	0	0	0.5906	0.4094
OUT	1	1	0.1569	0.8431
OUT	1	0	0.5906	0.4094
OUT	0	0	0.5603	0.4397
OUT	0	0	0.5603	0.4397
OUT	1	1	0.1131	0.8869
OUT	0	0	0.5603	0.4397
OUT	0	1	0.2768	0.7232
OUT	0	1	0.2768	0.7232
OUT	1	1	0.2768	0.7232
OUT	0	0	0.5603	0.4397
OUT	0	0	0.5603	0.4397
OUT	0	0	0.5603	0.4397
OUT	1	0	0.5906	0.4094
OUT	0	1	0.2088	0.7912
OUT	0	0	0.5906	0.4094
OUT	0	0	0.5603	0.4397
OUT	0	0	0.5603	0.4397
OUT	1	1	0.2768	0.7232
OUT	1	1	0.0034	0.9966
OUT	0	1	0.2768	0.7232
OUT	0	0	0.5603	0.4397
OUT	0	0	0.5603	0.4397
OUT	0	0	0.5603	0.4397
OUT	1	1	0.0000	1.0000
OUT	1	1	0.2088	0.7912
OUT	0	0	0.5603	0.4397
OUT	1	0	0.5906	0.4094
OUT	1	1	0.2768	0.7232
OUT	0	0	0.5603	0.4397
OUT	0	0	0.5603	0.4397
OUT	1	0	0.5603	0.4397
OUT	1	0	0.5603	0.4397
OUT	0	1	0.2768	0.7232
OUT	1	0	0.5603	0.4397
OUT	0	0	0.5603	0.4397
OUT	1	1	0.2768	0.7232
OUT	0	0	0.5603	0.4397
OUT	1	0	0.5603	0.4397
OUT	0	0	0.5906	0.4094
OUT	0	0	0.5603	0.4397
OUT	0	0	0.5603	0.4397
OUT	0	0	0.5906	0.4094
OUT	0	0	0.5906	0.4094
OUT	1	0	0.5603	0.4397
OUT	1	0	0.5603	0.4397
OUT	1	0	0.5603	0.4397
OUT	0	1	0.2768	0.7232
OUT	0	0	0.5603	0.4397
OUT	1	0	0.5603	0.4397
OUT	0	0	0.5603	0.4397
OUT	0	0	0.5603	0.4397
OUT	1	1	0.2768	0.7232
OUT	1	0	0.5603	0.4397
OUT	1	0	0.5603	0.4397
OUT	0	0	0.5603	0.4397
OUT	0	0	0.5603	0.4397
OUT	0	0	0.5603	0.4397
OUT	1	1	0.2768	0.7232
OUT	1	0	0.5603	0.4397
OUT	1	0	0.5603	0.4397
OUT	0	0	0.5603	0.4397
OUT	0	0	0.5906	0.4094
OUT	1	0	0.5603	0.4397
OUT	1	0	0.5603	0.4397
OUT	1	0	0.5603	0.4397
OUT	0	1	0.2768	0.7232
OUT	0	0	0.5603	0.4397
OUT	1	1	0.2768	0.7232
OUT	1	1	0.1131	0.8869
OUT	1	1	0.2768	0.7232
OUT	1	0	0.5603	0.4397
OUT	1	1	0.2768	0.7232
OUT	0	0	0.5603	0.4397
OUT	0	0	0.5603	0.4397
OUT	0	0	0.5906	0.4094
OUT	0	0	0.5603	0.4397
OUT	0	0	0.5603	0.4397
OUT	1	0	0.5603	0.4397
OUT	1	0	0.5603	0.4397
OUT	0	0	0.5603	0.4397
VAL	-IFI  	AC  	MF   	RF   
RES
OUT	0	1	0.4779	0.5221
OUT	1	0	0.5413	0.4587
OUT	1	1	0.1947	0.8053
OUT	1	0	0.5413	0.4587
OUT	0	0	0.5413	0.4587
OUT	0	0	0.5413	0.4587
OUT	0	1	0.4779	0.5221
OUT	0	0	0.5413	0.4587
OUT	1	0	0.5413	0.4587
OUT	1	1	0.4779	0.5221
OUT	1	0	0.5413	0.4587
OUT	0	0	0.5413	0.4587
OUT	1	1	0.4779	0.5221
OUT	1	0	0.5413	0.4587
OUT	1	1	0.4779	0.5221
OUT	1	1	0.1947	0.8053
OUT	0	1	0.4779	0.5221
OUT	0	1	0.4779	0.5221
OUT	0	0	0.5413	0.4587
OUT	1	1	0.4779	0.5221
OUT	1	0	0.5413	0.4587
OUT	0	0	0.5413	0.4587
OUT	0	1	0.4779	0.5221
OUT	1	0	0.5531	0.4469
OUT	0	0	0.5413	0.4587
OUT	1	0	0.5413	0.4587
OUT	1	0	0.5413	0.4587
OUT	0	0	0.5413	0.4587
OUT	0	0	0.5413	0.4587
OUT	0	0	0.5413	0.4587
OUT	0	0	0.5413	0.4587
OUT	0	1	0.4779	0.5221
OUT	1	1	0.4779	0.5221
OUT	1	0	0.5413	0.4587
OUT	0	1	0.4779	0.5221
OUT	1	0	0.5413	0.4587
OUT	1	0	0.5413	0.4587
OUT	1	0	0.5413	0.4587
OUT	1	1	0.4779	0.5221
OUT	1	0	0.5413	0.4587
OUT	1	1	0.0000	1.0000
OUT	0	1	0.4779	0.5221
OUT	0	0	0.5413	0.4587
OUT	1	1	0.0006	0.9994
OUT	0	0	0.5413	0.4587
OUT	0	1	0.4779	0.5221
OUT	0	1	0.4779	0.5221
OUT	0	1	0.4779	0.5221
OUT	0	0	0.5413	0.4587
OUT	1	1	0.4779	0.5221
OUT	1	0	0.5413	0.4587
OUT	0	0	0.5413	0.4587
OUT	0	1	0.4779	0.5221
OUT	0	0	0.5413	0.4587
OUT	1	1	0.4779	0.5221
OUT	1	0	0.5413	0.4587
OUT	0	0	0.5413	0.4587
OUT	0	0	0.5413	0.4587
OUT	0	1	0.4779	0.5221
OUT	0	0	0.5413	0.4587
OUT	0	1	0.1947	0.8053
OUT	0	1	0.4779	0.5221
OUT	0	0	0.5413	0.4587
OUT	0	1	0.4779	0.5221
OUT	0	0	0.5413	0.4587
OUT	0	1	0.4779	0.5221
OUT	1	0	0.5413	0.4587
OUT	0	0	0.5413	0.4587
OUT	1	0	0.5413	0.4587
OUT	1	0	0.5413	0.4587
OUT	1	1	0.0000	1.0000
OUT	0	1	0.4779	0.5221
OUT	0	0	0.5413	0.4587
OUT	1	0	0.5413	0.4587
OUT	1	0	0.5413	0.4587
OUT	1	0	0.5413	0.4587
OUT	1	0	0.5413	0.4587
OUT	1	0	0.5413	0.4587
OUT	0	0	0.5413	0.4587
OUT	1	0	0.5413	0.4587
OUT	0	0	0.5413	0.4587
OUT	0	1	0.4779	0.5221
OUT	0	0	0.5413	0.4587
OUT	0	0	0.5413	0.4587
OUT	1	0	0.5413	0.4587
OUT	0	0	0.5413	0.4587
OUT	0	0	0.5413	0.4587
OUT	0	0	0.5413	0.4587
OUT	0	0	0.5413	0.4587
OUT	1	0	0.5413	0.4587
OUT	0	0	0.5413	0.4587
OUT	0	0	0.5413	0.4587
OUT	1	1	0.4779	0.5221
OUT	0	0	0.5413	0.4587
OUT	1	0	0.5413	0.4587
OUT	1	0	0.5413	0.4587
OUT	1	1	0.4779	0.5221
OUT	1	0	0.5413	0.4587
OUT	1	0	0.5413	0.4587
OUT	1	1	0.4779	0.5221
OUT	1	0	0.5413	0.4587
OUT	0	0	0.5413	0.4587
OUT	1	0	0.5413	0.4587
OUT	0	1	0.4779	0.5221
OUT	1	1	0.4779	0.5221
OUT	0	0	0.5413	0.4587
OUT	1	0	0.5413	0.4587
OUT	0	1	0.4779	0.5221
RES
OUT	1	0	0.5035	0.4965
OUT	0	0	0.5360	0.4640
OUT	0	0	0.5360	0.4640
OUT	0	0	0.5360	0.4640
OUT	0	0	0.5360	0.4640
OUT	0	0	0.5360	0.4640
OUT	0	1	0.4410	0.5590
OUT	1	0	0.5360	0.4640
OUT	1	0	0.5197	0.4803
OUT	0	0	0.5360	0.4640
OUT	1	1	0.0883	0.9117
OUT	0	0	0.5360	0.4640
OUT	0	0	0.5035	0.4965
OUT	1	0	0.5360	0.4640
OUT	0	0	0.5360	0.4640
OUT	1	0	0.5360	0.4640
OUT	0	0	0.5360	0.4640
OUT	0	0	0.5035	0.4965
OUT	1	1	0.4410	0.5590
OUT	1	0	0.5360	0.4640
OUT	0	0	0.5360	0.4640
OUT	1	0	0.5035	0.4965
OUT	0	0	0.5035	0.4965
OUT	0	0	0.5035	0.4965
OUT	1	0	0.5360	0.4640
OUT	1	0	0.5035	0.4965
OUT	0	0	0.5360	0.4640
OUT	1	1	0.0000	1.0000
OUT	1	0	0.5035	0.4965
OUT	1	0	0.5360	0.4640
OUT	0	0	0.5360	0.4640
OUT	0	0	0.5360	0.4640
OUT	0	1	0.4410	0.5590
OUT	1	1	0.0000	1.0000
OUT	0	0	0.5360	0.4640
OUT	1	0	0.5360	0.4640
OUT	1	0	0.5035	0.4965
OUT	0	0	0.5035	0.4965
OUT	0	0	0.5360	0.4640
OUT	0	0	0.5360	0.4640
OUT	0	1	0.2006	0.7994
OUT	1	0	0.5035	0.4965
OUT	1	0	0.5360	0.4640
OUT	0	0	0.5035	0.4965
OUT	1	0	0.5035	0.4965
OUT	1	0	0.5360	0.4640
OUT	1	0	0.5035	0.4965
OUT	1	0	0.5360	0.4640
OUT	0	0	0.5360	0.4640
OUT	0	0	0.5360	0.4640
OUT	0	0	0.5360	0.4640
OUT	0	0	0.5035	0.4965
OUT	0	0	0.5035	0.4965
OUT	1	0	0.5360	0.4640
OUT	1	1	0.1144	0.8856
OUT	1	0	0.5360	0.4640
OUT	0	0	0.5360	0.4640
OUT	1	0	0.5035	0.4965
OUT	1	0	0.5360	0.4640
OUT	1	0	0.5035	0.4965
OUT	0	0	0.5360	0.4640
OUT	0	0	0.5360	0.4640
OUT	1	0	0.5360	0.4640
OUT	1	0	0.5360	0.4640
OUT	0	0	0.5360	0.4640
OUT	1	1	0.1044	0.8956
OUT	1	0	0.5360	0.4640
OUT	1	1	0.3581	0.6419
OUT	1	0	0.5035	0.4965
OUT	1	0	0.5035	0.4965
OUT	0	0	0.5035	0.4965
OUT	1	0	0.5035	0.4965
OUT	0	0	0.5360	0.4640
OUT	1	0	0.5360	0.4640
OUT	0	0	0.5360	0.4640
OUT	1	0	0.5360	0.4640
OUT	0	0	0.5360	0.4640
OUT	0	0	0.5360	0.4640
OUT	0	0	0.5360	0.4640
OUT	0	0	0.5360	0.4640
OUT	0	0	0.5360	0.4640
OUT	1	0	0.5360	0.4640
OUT	1	0	0.5035	0.4965
OUT	1	0	0.5360	0.4640
OUT	0	0	0.5360	0.4640
OUT	1	0	0.5360	0.4640
OUT	0	0	0.5360	0.4640
OUT	1	0	0.5360	0.4640
OUT	0	1	0.4410	0.5590
OUT	1	0	0.5360	0.4640
OUT	1	0	0.5035	0.4965
OUT	0	0	0.5360	0.4640
OUT	1	0	0.5360	0.4640
OUT	1	0	0.5360	0.4640
OUT	0	0	0.5035	0.4965
OUT	0	0	0.5360	0.4640
OUT	0	0	0.5360	0.4640
OUT	0	0	0.5035	0.4965
OUT	0	1	0.4410	0.5590
OUT	1	0	0.5360	0.4640
OUT	0	0	0.5360	0.4640
OUT	1	0	0.5360	0.4640
OUT	1	0	0.5360	0.4640
OUT	0	0	0.5035	0.4965
OUT	0	0	0.5360	0.4640
OUT	1	0	0.5035	0.4965
OUT	0	0	0.5360	0.4640
OUT	0	0	0.5360	0.4640
RES
OUT	0	1	0.4989	0.5011
OUT	0	0	0.5479	0.4521
OUT	0	0	0.5479	0.4521
OUT	0	1	0.4989	0.5011
OUT	0	0	0.5479	0.4521
OUT	1	0	0.5479	0.4521
OUT	0	0	0.5479	0.4521
OUT	0	0	0.5479	0.4521
OUT	1	0	0.5479	0.4521
OUT	1	0	0.5479	0.4521
OUT	0	0	0.5479	0.4521
OUT	0	0	0.5479	0.4521
OUT	1	1	0.1452	0.8548
OUT	1	0	0.5479	0.4521
OUT	1	1	0.0000	1.0000
OUT	0	1	0.4989	0.5011
OUT	1	1	0.4989	0.5011
OUT	1	1	0.2500	0.7500
OUT	1	1	0.4989	0.5011
OUT	0	0	0.5479	0.4521
OUT	0	0	0.5479	0.4521
OUT	0	0	0.5479	0.4521
OUT	1	0	0.5479	0.4521
OUT	1	0	0.5479	0.4521
OUT	1	0	0.5479	0.4521
OUT	1	0	0.5479	0.4521
OUT	0	1	0.4989	0.5011
OUT	1	0	0.5479	0.4521
OUT	1	1	0.4989	0.5011
OUT	1	1	0.1150	0.8850
OUT	0	0	0.5479	0.4521
OUT	0	0	0.5479	0.4521
OUT	1	1	0.4989	0.5011
OUT	0	0	0.5479	0.4521
OUT	1	0	0.5479	0.4521
OUT	1	0	0.5479	0.4521
OUT	1	1	0.1262	0.8738
OUT	1	0	0.5479	0.4521
OUT	1	1	0.0021	0.9979
OUT	1	0	0.5479	0.4521
OUT	1	0	0.5479	0.4521
OUT	1	0	0.5479	0.4521
OUT	1	0	0.5479	0.4521
OUT	0	1	0.4989	0.5011
OUT	0	0	0.5479	0.4521
OUT	1	1	0.4989	0.5011
OUT	1	1	0.4989	0.5011
OUT	0	1	0.4989	0.5011
OUT	0	0	0.5479	0.4521
OUT	1	0	0.5479	0.4521
OUT	1	0	0.5479	0.4521
OUT	0	0	0.5479	0.4521
OUT	0	0	0.5479	0.4521
OUT	0	1	0.4449	0.5551
OUT	0	0	0.5479	0.4521
OUT	1	1	0.4989	0.5011
OUT	0	1	0.4989	0.5011
OUT	1	0	0.5479	0.4521
OUT	1	0	0.5479	0.4521
OUT	1	1	0.4989	0.5011
OUT	1	1	0.4989	0.5011
OUT	1	0	0.5233	0.4767
OUT	1	0	0.5479	0.4521
OUT	1	1	0.4989	0.5011
OUT	1	0	0.5479	0.4521
OUT	1	1	0.0000	1.0000
OUT	1	0	0.5479	0.4521
OUT	1	0	0.5479	0.4521
OUT	0	1	0.4989	0.5011
OUT	0	0	0.5479	0.4521
OUT	1	0	0.5479	0.4521
OUT	0	0	0.5479	0.4521
OUT	1	0	0.5479	0.4521
OUT	0	0	0.5479	0.4521
OUT	0	0	0.5479	0.4521
OUT	1	0	0.5233	0.4767
OUT	1	1	0.0000	1.0000
OUT	1	0	0.5479	0.4521
OUT	0	0	0.5479	0.4521
OUT	0	0	0.5479	0.4521
OUT	1	0	0.5479	0.4521
OUT	1	0	0.5479	0.4521
OUT	1	1	0.4989	0.5011
OUT	0	0	0.5479	0.4521
OUT	1	0	0.5479	0.4521
OUT	0	0	0.5479	0.4521
OUT	0	0	0.5479	0.4521
OUT	0	0	0.5479	0.4521
OUT	0	0	0.5479	0.4521
OUT	1	0	0.5479	0.4521
OUT	0	0	0.5479	0.4521
OUT	1	0	0.5479	0.4521
OUT	0	1	0.4989	0.5011
OUT	1	0	0.5479	0.4521
OUT	1	1	0.4989	0.5011
OUT	1	0	0.5479	0.4521
OUT	1	1	0.4989	0.5011
OUT	1	0	0.5479	0.4521
OUT	1	0	0.5479	0.4521
OUT	0	0	0.5479	0.4521
OUT	0	0	0.5479	0.4521
OUT	0	1	0.4989	0.5011
OUT	1	0	0.5479	0.4521
OUT	0	1	0.4989	0.5011
OUT	1	1	0.0021	0.9979
OUT	1	0	0.5479	0.4521
OUT	0	0	0.5479	0.4521
OUT	1	0	0.5479	0.4521
RES
OUT	1	1	0.4823	0.5177
OUT	0	0	0.5447	0.4553
OUT	1	1	0.4823	0.5177
OUT	0	0	0.5447	0.4553
OUT	1	1	0.4823	0.5177
OUT	0	1	0.4823	0.5177
OUT	1	0	0.5447	0.4553
OUT	0	1	0.4823	0.5177
OUT	1	0	0.5447	0.4553
OUT	1	1	0.2722	0.7278
OUT	0	0	0.5447	0.4553
OUT	0	0	0.5536	0.4464
OUT	1	0	0.5447	0.4553
OUT	1	0	0.5447	0.4553
OUT	1	0	0.5447	0.4553
OUT	0	0	0.5447	0.4553
OUT	0	0	0.5447	0.4553
OUT	0	1	0.4823	0.5177
OUT	0	0	0.5447	0.4553
OUT	0	0	0.5447	0.4553
OUT	0	0	0.5447	0.4553
OUT	1	0	0.5447	0.4553
OUT	1	1	0.4823	0.5177
OUT	0	0	0.5447	0.4553
OUT	1	0	0.5447	0.4553
OUT	0	1	0.4823	0.5177
OUT	0	1	0.4823	0.5177
OUT	1	1	0.2722	0.7278
OUT	0	0	0.5447	0.4553
OUT	1	0	0.5447	0.4553
OUT	0	0	0.5447	0.4553
OUT	0	0	0.5447	0.4553
OUT	1	1	0.3589	0.6411
OUT	0	1	0.4823	0.5177
OUT	1	1	0.4823	0.5177
OUT	0	0	0.5447	0.4553
OUT	0	0	0.5447	0.4553
OUT	0	1	0.4823	0.5177
OUT	1	0	0.5447	0.4553
OUT	0	0	0.5447	0.4553
OUT	1	1	0.4823	0.5177
OUT	1	0	0.5447	0.4553
OUT	0	0	0.5447	0.4553
OUT	0	0	0.5447	0.4553
OUT	0	0	0.5447	0.4553
OUT	0	0	0.5447	0.4553
OUT	1	0	0.5447	0.4553
OUT	1	1	0.1201	0.8799
OUT	0	0	0.5447	0.4553
OUT	0	0	0.5447	0.4553
OUT	0	0	0.5447	0.4553
OUT	0	1	0.4823	0.5177
OUT	1	0	0.5536	0.4464
OUT	1	0	0.5447	0.4553
OUT	0	1	0.4823	0.5177
OUT	0	0	0.5447	0.4553
OUT	0	1	0.4823	0.5177
OUT	1	0	0.5447	0.4553
OUT	1	0	0.5447	0.4553
OUT	1	0	0.5447	0.4553
OUT	0	0	0.5447	0.4553
OUT	1	1	0.4823	0.5177
OUT	1	1	0.4823	0.5177
OUT	1	0	0.5447	0.4553
OUT	1	0	0.5447	0.4553
OUT	0	0	0.5447	0.4553
OUT	1	0	0.5447	0.4553
OUT	0	0	0.5447	0.4553
OUT	0	0	0.5447	0.4553
OUT	1	0	0.5447	0.4553
OUT	0	0	0.5447	0.4553
OUT	0	1	0.4823	0.5177
OUT	0	0	0.5447	0.4553
OUT	1	0	0.5447	0.4553
OUT	1	0	0.5447	0.4553
OUT	0	1	0.4823	0.5177
OUT	1	0	0.5447	0.4553
OUT	1	1	0.0000	1.0000
OUT	1	0	0.5447	0.4553
OUT	1	0	0.5447	0.4553
OUT	1	0	0.5447	0.4553
OUT	0	0	0.5447	0.4553
OUT	1	0	0.5447	0.4553
OUT	1	0	0.5447	0.4553
OUT	1	0	0.5447	0.4553
OUT	1	0	0.5447	0.4553
OUT	1	0	0.5447	0.4553
OUT	1	0	0.5447	0.4553
OUT	1	0	0.5536	0.4464
OUT	1	0	0.5447	0.4553
OUT	0	0	0.5447	0.4553
OUT	1	1	0.4823	0.5177
OUT	0	0	0.5447	0.4553
OUT	1	1	0.4823	0.5177
OUT	1	0	0.5447	0.4553
OUT	0	1	0.4823	0.5177
OUT	0	0	0.5447	0.4553
OUT	0	0	0.5447	0.4553
OUT	0	1	0.4823	0.5177
OUT	1	0	0.5447	0.4553
OUT	1	0	0.5447	0.4553
OUT	0	1	0.4823	0.5177
OUT	1	1	0.0000	1.0000
OUT	0	0	0.5447	0.4553
OUT	1	0	0.5447	0.4553
OUT	0	0	0.5447	0.4553
OUT	0	0	0.5447	0.4553
OUT	1	0	0.5447	0.4553
RES
OUT	0	0	0.5320	0.4680
OUT	1	1	0.4901	0.5099
OUT	0	0	0.5320	0.4680
OUT	0	0	0.5320	0.4680
OUT	0	1	0.4901	0.5099
OUT	1	0	0.5320	0.4680
OUT	0	0	0.5320	0.4680
OUT	1	0	0.5320	0.4680
OUT	0	1	0.4901	0.5099
OUT	0	0	0.5320	0.4680
OUT	1	1	0.4901	0.5099
OUT	0	1	0.4901	0.5099
OUT	1	1	0.4901	0.5099
OUT	1	0	0.5320	0.4680
OUT	0	0	0.5320	0.4680
OUT	0	1	0.4901	0.5099
OUT	0	0	0.5320	0.4680
OUT	0	1	0.4901	0.5099
OUT	0	1	0.4901	0.5099
OUT	0	0	0.5320	0.4680
OUT	1	1	0.0125	0.9875
OUT	0	0	0.5320	0.4680
OUT	0	0	0.5320	0.4680
OUT	1	0	0.5320	0.4680
OUT	0	0	0.5320	0.4680
OUT	1	1	0.4901	0.5099
OUT	0	0	0.5320	0.4680
OUT	1	1	0.4901	0.5099
